timestamp,open,high,low,close,volume,liquidity_usd,volume_usd
2025-06-25,0.05219,0.0522,0.04986,0.05037,16266238.92,819330.4544003999,819330.4544003999
2025-06-26,0.05039,0.05168,0.04912,0.04946,8417725.68,416340.71213279996,416340.71213279996
2025-06-27,0.04944,0.05079,0.04889,0.05041,6413539.55,323306.5287155,323306.5287155
2025-06-28,0.05041,0.05269,0.05021,0.05225,13987177.91,730830.0457975,730830.0457975
2025-06-29,0.05223,0.05478,0.0506,0.05344,19291936.07,1030961.0635808001,1030961.0635808001
2025-06-30,0.05344,0.05376,0.05098,0.0513,15900003.2,815670.1641599999,815670.1641599999
2025-07-01,0.05132,0.0516,0.04872,0.04916,10423090.45,512399.126522,512399.126522
2025-07-02,0.04916,0.05402,0.04871,0.0532,10188996.76,542054.627632,542054.627632
2025-07-03,0.05321,0.0544,0.05216,0.05325,12617234.76,671867.7509699999,671867.7509699999
2025-07-04,0.05324,0.0543,0.04996,0.0508,15008133.43,762413.178244,762413.178244
2025-07-05,0.05078,0.0515,0.04959,0.05061,8050159.27,407418.5606547,407418.5606547
2025-07-06,0.0505,0.05306,0.05041,0.05218,7201800.98,375789.9751364,375789.9751364
2025-07-07,0.05211,0.05262,0.04987,0.05061,8099203.41,409900.6845801,409900.6845801
2025-07-08,0.0506,0.05167,0.04978,0.05142,5219795.16,268401.8671272,268401.8671272
2025-07-09,0.05151,0.05216,0.05094,0.05202,3440756.9,178988.173938,178988.173938
