timestamp,open,high,low,close,volume,liquidity_usd,volume_usd
2025-06-19,0.09387,0.09649,0.09218,0.09445,5037015.285,475746.09366825,475746.09366825
2025-06-20,0.09453,0.09663,0.08857,0.09058,4584449.0656,415259.396362048,415259.396362048
2025-06-21,0.09059,0.09246,0.08166,0.08519,4957345.1894,422316.236684986,422316.236684986
2025-06-22,0.08523,0.08702,0.07679,0.08251,8715482.3314,719114.447163814,719114.447163814
2025-06-23,0.08259,0.09607,0.08162,0.09523,17098011.519,1628243.63695437,1628243.63695437
2025-06-24,0.09539,0.10096,0.09338,0.09769,10578937.0486,1033456.3602777339,1033456.3602777339
2025-06-25,0.09768,0.1,0.09203,0.09289,8751852.9237,812959.618082493,812959.618082493
2025-06-26,0.09289,0.09594,0.08822,0.08932,10849014.573,969033.98166036,969033.98166036
2025-06-27,0.08927,0.09414,0.08754,0.0894,7138530.3226,638184.6108404399,638184.6108404399
2025-06-28,0.0894,0.09372,0.08854,0.09254,4488923.2654,415404.958980116,415404.958980116
2025-06-29,0.09259,0.09651,0.09047,0.09594,7235698.015,694192.8675590999,694192.8675590999
2025-06-30,0.09592,0.0965,0.08892,0.09059,8587088.1648,777904.316849232,777904.316849232
2025-07-01,0.09068,0.0913,0.08494,0.08582,7193202.5968,617320.646857376,617320.646857376
2025-07-02,0.0858,0.09646,0.08495,0.09468,7132194.5957,675276.184320876,675276.184320876
2025-07-03,0.09473,0.09832,0.09204,0.09468,7905989.3019,748539.067103892,748539.067103892
2025-07-04,0.0947,0.09561,0.08747,0.08915,5999189.3114,534827.72711131,534827.72711131
2025-07-05,0.08914,0.09069,0.08692,0.08876,3052600.6015,270948.82938914,270948.82938914
2025-07-06,0.08876,0.09243,0.08778,0.09053,2527205.9533,228787.954952249,228787.954952249
2025-07-07,0.09048,0.09205,0.08668,0.08762,4604629.0257,403457.59523183404,403457.59523183404
2025-07-08,0.08751,0.09227,0.08622,0.09121,6365398.5055,580587.997686655,580587.997686655
2025-07-09,0.09129,0.09319,0.09032,0.09229,1304122.9733,120357.50920585699,120357.50920585699
