datetime,open,high,low,close,volume
2025-05-29,0.1325,0.13959,0.1299,0.13121,45630440.0
2025-05-30,0.13122,0.14021,0.11637,0.12626,55522710.0
2025-05-31,0.12624,0.141,0.12459,0.13207,50172800.0
2025-06-01,0.13205,0.1344,0.0843,0.12646,288552440.0
2025-06-02,0.12649,0.12883,0.11279,0.116,89276060.0
2025-06-03,0.11602,0.14625,0.11085,0.14234,224680320.0
2025-06-04,0.14235,0.15069,0.13685,0.13944,131324090.0
2025-06-05,0.13939,0.14034,0.13258,0.13727,83050960.0
2025-06-06,0.13728,0.14154,0.13228,0.13285,42492300.0
2025-06-07,0.13287,0.13474,0.1293,0.13346,31627780.0
2025-06-08,0.13346,0.13817,0.13172,0.13485,20833960.0
2025-06-09,0.13488,0.13742,0.13051,0.1356,36043380.0
2025-06-10,0.13563,0.13708,0.13072,0.1332,39832170.0
2025-06-11,0.13317,0.13579,0.13136,0.13252,30047300.0
2025-06-12,0.13252,0.13444,0.12712,0.12937,43985130.0
2025-06-13,0.12939,0.13441,0.1219,0.13034,41884830.0
2025-06-14,0.13035,0.13048,0.12526,0.12693,9619530.0
2025-06-15,0.12696,0.13496,0.11555,0.12549,84572460.0
2025-06-16,0.12553,0.132,0.11867,0.12396,45500260.0
2025-06-17,0.12399,0.1285,0.12253,0.12739,31790980.0
2025-06-18,0.12736,0.12838,0.12253,0.12593,18151240.0
2025-06-19,0.12594,0.12821,0.12526,0.1263,12383680.0
2025-06-20,0.12627,0.12652,0.11873,0.12199,35854790.0
2025-06-21,0.12194,0.12528,0.11493,0.12202,23090020.0
2025-06-22,0.12202,0.12375,0.1193,0.12064,20802990.0
2025-06-23,0.12061,0.13399,0.11787,0.13204,51609550.0
2025-06-24,0.13205,0.13293,0.12408,0.12609,24162900.0
2025-06-25,0.12609,0.13041,0.125,0.12558,13187530.0
2025-06-26,0.12542,0.12651,0.12391,0.12463,8927040.0
2025-06-27,0.12463,0.12747,0.12403,0.12673,10334460.0
2025-06-28,0.12673,0.12771,0.12425,0.12759,7199320.0
2025-06-29,0.12762,0.13546,0.12678,0.13134,16921500.0
2025-06-30,0.13136,0.13233,0.12971,0.13158,8947550.0
2025-07-01,0.13158,0.13267,0.12665,0.12776,12302880.0
2025-07-02,0.12775,0.13007,0.12428,0.12856,11071620.0
2025-07-03,0.12859,0.14533,0.1268,0.14204,72558580.0
2025-07-04,0.14201,0.14696,0.13431,0.14287,28668330.0
2025-07-05,0.14284,0.14552,0.13909,0.14057,10597910.0
2025-07-06,0.14056,0.14552,0.12248,0.13589,90401900.0
2025-07-07,0.1359,0.1372,0.13063,0.13302,21203030.0
